550720018099748865	rt @tsbible: incredible from ! http://t.co/a78m8dstlv	11346202
601681065816813568	rt @zerozeropt:  e o treinador do ano #premierleague #chelsea # #hazard http://t.co/lfwaknxexz	315855907
575783111436464128	rt @ltssundayleague:  right now... http://t.co/626w88wiys	339297495
643811080117035008	@portugoal1 rui vitoria, paulo sousa, , avb, domingos paciencia	1118762142
418661203846512640	[sapo desporto] : precisamos de jogadores importantes na proxima epoca http://t.co/v8ojcfdnzm #desporto	485975606
423761278465634304	adepto do arsenal prega partida a  http://t.co/hbbsqbk1hj via @sharethis	188242820
626499988298833921	rt @lacarabfutbol: rafa benitez vs . https://t.co/n0jy0zvrbl	131488467
646824491809697792	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	3303556239
419807543826079744	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	632793173
653678008352567296	 dressed as a jedi http://t.co/9febprcvdv	107888405
433247364166742016	rt @chelseafc_es:  esta creando un monstruo... super hazard!!  #cfc http://t.co/sgwqaszqcf	436889600
588448941709991936	rt @sporthumour:  right now... http://t.co/jqu7gznwed	81255378
438094982034243585	para a semana o #pec convida  para falar de lagares de azeite	125773982
438603444149321728	: so usei 5 jogadores da equipa de mancini :: zerozero.pt http://t.co/dbdnaetkdn	31594288
437262857701711872	rt @footballfunnys:  does what he wants http://t.co/bqja2xjlnq	26466544
453642181379506176	rt @luanabyshrp:  is such a boss! # #chelseapsg #cfcpsg #chelsea #awesome #championsleague	2409403880
422792943066284032	mas o melhor treinador do mundo e, e sempre sera, .	59926636
542500227345686528	 quer sporting apurado http://t.co/mpkc0cxsyv #dnoticias	22905057
421521381805670400	@cristiano e verdade que voce vai se juntar novamente com ?	1630872457
431733021050667008	@grimmers @r1breakfast do you like cristiano ronaldo? and ? #askgrimmy	179540615
434760356666564608	rt @piersmorgan: specialist in failure &gt;  http://t.co/3qajsmli1y	125003027
596729848661299200	[record] os elogios de  http://t.co/iavipbcuak #desporto	485975606
419885022875623425	: eusebio e daqueles que sao imortais devido ao falecimento de e... http://t.co/gnfyksrasz	21390437
422757695431929856	inglaterra - : pertenco ao chelsea e o chelsea pertence-me http://t.co/jrfv444h3y	19663485
641635658751152128	@old_mans_beard entao ainda nao viram o ugly  jr	19439517
424970261616922624	rt @tsbible:  the fastest premier league manager to 100 wins http://t.co/zfsmiwnafs	21294212
593022552697475072	[record] o "deus"  http://t.co/vpt9wvpin3 #desporto	485975606
555489360565788672	rt @ramonnolasco7: , melhor treinador do seculo! #quinasdeouro	164935953
419765838565347328	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	832921950
505412476486549504	rt @portalsporting: record: : sporting e um adversario dificil:  considera que o chelsea tera de ter m... http:...	2258249581
616865722292137984	offside - conselhos de sua santidade...  http://t.co/weqfagznlt	19663485
621357932727390208	rt @lwtkittens: #growingupportuguese cristiano ronaldo and .	859879945
